provider,model,name,series,version,is_reasoner,num_parameters,context_length,api,included,cost_per_completion,total_cost,fail_rate,time_per_completion_s,total_time_min,survey,role,dri,alpha_c,alpha_p,alpha_all,n
xai,grok-3-beta,Grok 3 Beta,grok,3,FALSE,-,131072,xAI API,TRUE,0.014795539,8.792964000000001,0,5.747955390334572,25.77,zh_winterthur,fis,0.6473611757249456,0.90842287694974,0.5666666666666667,0.9248722677389124,5
xai,grok-3-beta,Grok 3 Beta,grok,3,FALSE,-,131072,xAI API,TRUE,0.014795539,8.792964000000001,0,5.747955390334572,25.77,zh_winterthur,lan,0.8247335683526645,0.9005250461189158,0.8680555555555556,0.90667776159767,5
xai,grok-3-beta,Grok 3 Beta,grok,3,FALSE,-,131072,xAI API,TRUE,0.014795539,8.792964000000001,0,5.747955390334572,25.77,zh_winterthur,par,0.8765636471573791,0.9292324950920818,0.7812500000000001,0.9405105973025052,5
xai,grok-3-beta,Grok 3 Beta,grok,3,FALSE,-,131072,xAI API,TRUE,0.014795539,8.792964000000001,0,5.747955390334572,25.77,zh_winterthur,sub,0.7261784228295927,0.903631517574546,0.88125,0.9204341987466428,5
xai,grok-3-beta,Grok 3 Beta,grok,3,FALSE,-,131072,xAI API,TRUE,0.014795539,8.792964000000001,0,5.747955390334572,25.77,zh_winterthur,vil,0.8776915644064567,0.8331234256926953,0.7812500000000001,0.9095106649937263,5
xai,grok-3-beta,Grok 3 Beta,grok,3,FALSE,-,131072,xAI API,TRUE,0.014795539,8.792964000000001,0,5.747955390334572,25.77,zh_winterthur,csk,0.8014477080135417,0.7375160051216388,0.7291666666666667,0.8352786144578312,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,eco,0.8263492981205032,0.8410002004409701,0.94,0.8723409410282508,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,coa,0.8543508892600352,0.7498778223047603,0.8888888888888888,0.8054436883766143,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,ctr,0.7835892098124503,0.7821637426900585,0.9479166666666669,0.8392427884615387,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,dis,0.9424184485853508,0.8796704404689883,0.8307692307692305,0.8894889826535395,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,eld,0.8480658184870762,0.8483563096500529,0.6467391304347827,0.8763796208028813,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,far,0.936767215910996,0.7022721197540762,0.7500000000000001,0.6938219493476595,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,fis,0.8990488398792613,0.8735056843898933,0.7499999999999998,0.8816076799472624,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,lan,0.6880580008261604,0.8325310127754121,0.78125,0.8436273719292586,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,par,0.7033810338026003,0.8688138662527487,0.7060185185185185,0.883308134260659,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,sub,0.8745041333601177,0.8610863339749311,0.8437499999999999,0.8913990201415349,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,vil,0.7529995598443975,0.8823973346586413,0.7252252252252254,0.9117598290283356,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,ccps,csk,0.894502388929579,0.6057127950958656,0.7222222222222223,0.7184529662405769,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,eco,0.853115539551469,0.8659653885307093,0.7527472527472527,0.8933202614379083,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,coa,0.9064571134246728,0.9283368453025036,0.625,0.9412866562154186,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,ctr,0.6200557975592995,0.8927395736372512,0.8566433566433567,0.9154953052947388,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,dis,0.3131476077134565,0.8947432930302307,0.6812354312354313,0.906759515823246,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,eld,0.7708676651344809,0.9387556657796536,0.8706563706563705,0.9540032418485154,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,far,0.8272357675247272,0.8702753067754293,0.8212500000000003,0.9007035679318744,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,fis,0.4857544359739725,0.9300948200669652,0.883623693379791,0.9229903588302898,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,lan,0.1383507720805789,0.9339680562352626,0.759268060836502,0.9443554105800596,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,par,0.21956532760311753,0.8998513563730954,0.8231971153846152,0.9100765505389782,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,sub,0.3750244577065788,0.8504248837582172,0.7333842627960276,0.893136439889092,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,vil,-0.119347436815486,0.9102813915501442,0.891851106639839,0.931994216668388,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,energy_futures,csk,0.8092015336705061,0.8594207479371838,0.9065533980582524,0.9021628462017254,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,eco,0.8816633719970847,0.8187172774869109,0.7500000000000001,0.8428093645484949,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,coa,0.6705339410282097,0.8684210526315789,0.8,0.8681214421252372,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,ctr,0.5855421563934096,0.8798133595284872,0.9490909090909092,0.911805246776345,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,dis,0.4505283342162741,0.8031609195402296,0.7999999999999999,0.885493827160494,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,eld,0.768633169847712,0.9624232877161892,0.7043478260869561,0.9608100506281644,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,far,0.7000396400965407,0.8714324544713237,0.9085714285714284,0.906294171447576,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,fis,0.6707870446566663,0.8846933999063815,0.853125,0.9251456745853875,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,lan,0.6049006661072723,0.8861439312567132,0.825,0.9307228915662652,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,par,0.8718602478412325,0.7223113964686999,0.84,0.8505000000000003,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,sub,0.4189675741579421,0.8426306517909572,0.7054054054054052,0.8428165007112375,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,vil,0.5883435569113382,0.8250276854928021,0.80625,0.8633649932157395,5
google,gemini-2.5-flash,Gemini 2.5 Flash,gemini-pro,2,TRUE,-,1048576,Google Could,TRUE,NA,NA,NA,NA,NA,zh_winterthur,csk,0.9222506111121804,0.18857142857142864,0.9166666666666664,0.8303571428571427,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,eco,0.4897363483572408,0.8450195312500001,0.8205882352941176,0.9050925925925928,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,coa,0.312760014846301,0.7838447416732229,0.8037037037037037,0.8512845849802371,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,ctr,0.5818301024830452,0.7910283870617901,0.7744252873563218,0.8857249033517665,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,dis,0.3337919114876913,0.8380201259414746,0.7403846153846155,0.8759650889560255,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,eld,-0.18519772401179369,0.873045725914567,0.911634460547504,0.9101110626619132,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,far,-0.19655137139538592,0.8383476349937212,0.911634460547504,0.9011966493817312,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,fis,-0.3308232416702712,0.8781011194430206,0.8693639291465378,0.9195758336821545,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,lan,0.5355547584096926,0.8732796827618381,0.6893939393939396,0.8923484116658381,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,par,0.01152349229323606,0.8748363800496501,0.7481884057971014,0.9128837072018892,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,sub,-0.3469765275103499,0.8918628172122102,0.9194101508916324,0.935994930291508,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,vil,-0.3270381317322315,0.860005529444291,0.8620049504950495,0.9199755059945856,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,ccps,csk,-0.36569947094850297,0.9106098579782792,0.5899122807017543,0.9057618269443828,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,eco,-0.49835670974305335,0.9036989535663276,0.6987429178470255,0.9154155607166556,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,coa,-0.3257830034197014,0.9058118377394844,0.8077910958904109,0.8994462692972199,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,ctr,0.3693901711074687,0.9127437271809212,0.6539973787680208,0.9259470807784592,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,dis,-0.24256104989065175,0.9204367652035234,0.7565217391304346,0.9019619379334148,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,eld,-0.3069131791763862,0.9215850267863196,0.7864461358313817,0.9205076841959686,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,far,-0.29376349596882434,0.9162485285983746,0.799084987593052,0.9143180434528604,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,fis,-0.13994805168251245,0.9287314167569164,0.7074123475609759,0.9313898934186676,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,lan,-0.08166703061203688,0.94818700311929,0.8015625,0.9567253562365802,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,par,-0.21861570078122972,0.9175842140610088,0.7783942558746737,0.9140017219246372,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,sub,0.5988752331123026,0.9560327198364008,0.752990851513019,0.9588946164409636,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,vil,0.3533225100887992,0.9339023123970022,0.7890625,0.9296902578300744,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,energy_futures,csk,-0.2939504307046046,0.8585715336211701,0.7826086956521742,0.8268606389265485,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,eco,0.25962633232406385,0.8652631578947368,0.7584905660377359,0.8761509433962262,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,coa,-0.04420215125999196,0.8198996476993701,0.6774193548387096,0.8569667477696674,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,ctr,-0.19517746577049624,0.8520308940378952,0.7517647058823529,0.8572004028197381,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,dis,0.07997393847155475,0.868572084481175,0.7720588235294116,0.8582291225095376,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,eld,-0.47453367815824216,0.8409836065573771,0.7395833333333334,0.8068792270531401,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,far,-0.6182261545064165,0.8262108262108259,0.7741071428571427,0.8713807531380753,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,fis,-0.2616016484673516,0.867146931909603,0.8977272727272726,0.9266750948166876,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,lan,0.14317814607724252,0.9062680115273772,0.8934782608695653,0.9226354869380178,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,par,-0.6437514069505492,0.8639693356047701,0.7581818181818182,0.8475625963531976,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,sub,-0.29332266402904383,0.871455747803243,0.7379518072289158,0.8773474178403756,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,vil,-0.7817736011906303,0.891138400265516,0.7435897435897436,0.9071913857197796,5
openai,gpt-4o-mini,GPT-4o Mini,gpt-mini,2,NA,-,128000,OpenAI API,TRUE,7.031250000000001e-4,0.4465683,0.00625,6.9815625,74.47,zh_winterthur,csk,0.2006857941897143,0.6828689982216952,0.7727272727272727,0.6675196178778574,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,eco,-0.3350341099323537,0.842443541598038,0.8421361502347418,0.89864112413819,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,coa,-0.30301533480807025,0.7880179921523592,0.8132183908045977,0.8625510849469689,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,ctr,0.23716629140808915,0.9369986168741355,0.7969745222929938,0.9372710120967548,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,dis,-0.6894049028705673,0.8833912696603601,0.7525906735751295,0.9214031138623148,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,eld,0.21085293833174168,0.8925368841850968,0.853082851637765,0.8827081215104976,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,far,-0.6321046173790652,0.5520179175266786,0.7343485617597292,0.681432400901262,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,fis,-0.7374937446301771,0.8909087219448844,0.8020833333333334,0.8928364048695998,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,lan,-0.4062469781918254,0.8247744335525872,0.7184557438794724,0.8415013641013982,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,par,-0.02085080653403815,0.921910324867828,0.8325757575757576,0.9378871487270554,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,sub,-0.24776124502526864,0.9054621848739496,0.7798573975044565,0.8940767182772957,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,vil,-0.24300509388765365,0.9198097773713958,0.8110955056179776,0.9277508748365204,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,ccps,csk,0.12808939814627132,0.96061191748462,0.6117886178861787,0.9612386355522496,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,eco,-0.4202989423021778,0.8594363814408243,0.9024226110363388,0.887572254619332,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,coa,-0.0526583431285336,0.9509421313704488,0.6870535714285715,0.9522874362540568,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,ctr,-0.23110920047696135,0.949257755292238,0.7853548728813557,0.9537825796307984,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,dis,-0.5184518895115566,0.9486121530382596,0.778846153846154,0.950613398922665,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,eld,-0.3361789317427509,0.927652098253129,0.7488207547169813,0.9272666867854794,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,far,-0.07459869954012724,0.8895198630297968,0.8223892405063291,0.9228181222283662,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,fis,-0.6111261841436763,0.9456325832368287,0.7071605960264903,0.9525497816758262,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,lan,-0.6228124020141348,0.9658873033296744,0.7930567590987869,0.968423215202876,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,par,0.05686847583144291,0.9463341071365762,0.7493003731343284,0.9504442515674428,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,sub,-0.2600215593459859,0.876437259590394,0.727978187919463,0.8995480524282501,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,vil,-0.6105959929133572,0.9102950258919664,0.7741175048355899,0.9122953592599238,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,energy_futures,csk,0.27744292559551037,0.9810270801851716,0.9074088874680308,0.9819865399096386,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,zh_winterthur,eco,-0.6618750925520585,0.8919753086419754,0.6568421052631578,0.8900366439221634,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,zh_winterthur,coa,-0.5887631097501881,0.9191685912240184,0.709322033898305,0.9173635409377188,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,zh_winterthur,ctr,-0.3941760681181134,0.8627003475283987,0.7799999999999999,0.9034943206451052,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,zh_winterthur,dis,-0.9493795498253224,0.9215307079231132,0.7545454545454545,0.9073170731707318,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,zh_winterthur,eld,-0.10811861711872592,0.9129545820028028,0.8021739130434783,0.8978277153558053,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,zh_winterthur,far,-0.4572296197626767,0.8811760914297045,0.75,0.8978925707798195,5
openai,gpt-3.5-turbo,GPT-3.5 Turbo,gpt-turbo,1,NA,-,16385,OpenAI API,TRUE,0.002114598,1.5466635,0.060027285,6.118690313778991,74.75,zh_winterthur,fis,-0.6474590174172153,0.9185548071034904,0.7418181818181818,0.9136832857456624,5
